category_id,views,likes,dislikes,comment_count,category
10,0.00235558,0.006405969,0.000191777,3607,Music
23,0.001625899,0.002142389,0.000194347,1082,Comedy
10,0.015575246,0.012749235,0.001312102,1993,Music
10,0.007061809,0.023431609,0.00075014,13464,Music
10,0.017180941,0.02288902,0.0016355,4975,Music
10,0.001966956,0.004206934,0.000324426,1871,Music
10,0.223099036,0.233209003,0.03363752,72770,Music
10,0.008678201,0.016939425,0.000852455,4486,Music
10,0.01079202,0.034955655,0.001820079,13710,Music
10,0.004429581,0.033516174,0.000599495,12516,Music
10,0.007234236,0.009211363,0.001597453,2626,Music
10,0.002002545,0.003734351,0.000185093,1894,Music
10,0.054734769,0.051631089,0.003569719,16137,Music
10,0.159396655,0.078352254,0.007751272,10945,Music
10,0.039999449,0.071420619,0.00723764,37405,Music
10,0.01499645,0.056692342,0.005966156,29455,Music
10,0.059043645,0.300974896,0.028243609,164604,Music
23,0.000720862,0.000563787,5.19E-05,264,Comedy
10,0.005868623,0.035551862,0.000527514,23682,Music
10,0.054028301,0.118763724,0.034349098,102015,Music
10,0.002388722,0.00523885,0.000949114,5396,Music
10,0.000479582,0.002067395,2.16E-05,1043,Music
10,0.000286509,0,0,165,Music
10,0.004834248,0.037799704,0.000427256,20097,Music
10,0.001681578,0.00315382,0.000620061,4139,Music
10,0.022048482,0.052299795,0.013154952,29676,Music
10,0.000272293,0.00076561,6.84E-05,662,Music
10,0.076056418,0.153769078,0.008913758,40154,Music
10,0.076399652,0.215959986,0.015123105,82834,Music
10,0.03217757,0.076044916,0.012444916,37868,Music
10,0.006126738,0.014169478,0.000615947,3574,Music
10,0.032149674,0.075726772,0.049223356,49414,Music
10,0.006677576,0.011342886,0.001557864,3394,Music
10,0.023278318,0.043450573,0.007568236,33332,Music
10,0.027156628,0.053710597,0.003738359,17325,Music
10,0.175030546,0.209568446,0.025331997,39906,Music
10,0.037500066,0.154033425,0.006597014,108492,Music
10,0.012895891,0.021343194,0.006906016,12774,Music
10,0.01763404,0.027399312,0.001873036,9390,Music
23,0.006613323,0.01073421,0.000993845,4122,Comedy
10,0.00342779,0.01717919,0.000184579,4849,Music
10,0.139743092,0.226095496,0.058092897,230471,Music
10,0.000820886,0.001452307,0.000191777,850,Music
10,0.107658015,0.155964015,0.013800206,51594,Music
10,0.062709091,0.086573918,0.007438671,11763,Music
10,0.006320866,0.011210178,0.000669933,1841,Music
23,0.010784131,0.051114863,0.00296971,23089,Comedy
10,0.158270563,0.079999971,0.009468007,17405,Music
10,0.025512462,0.050594719,0.004681818,10800,Music
10,0.049682341,0.066653817,0.006862313,16395,Music
10,0.030536053,0.036906374,0.002742971,7935,Music
10,0.002345654,0.007332609,0.000835488,4578,Music
10,0.035175958,0.07669759,0.004133738,20846,Music
10,0.006556762,0.019057766,0.000974822,7143,Music
10,0.017331808,0.017434631,0.002342451,3967,Music
10,0.003993364,0.005796937,0.001064283,4492,Music
23,0.015048392,0.048598042,0.005952274,27986,Comedy
10,0.041514592,0.385254123,0.009430475,227648,Music
10,0.028107,0.083661467,0.011813544,51246,Music
10,0.008087379,0.011237076,0.001800541,4170,Music
10,0.00095184,0.004007783,6.94E-05,1502,Music
10,0.037542176,0.098517464,0.005816539,53991,Music
10,0.020269559,0.046085674,0.002016997,10622,Music
10,0.037629183,0.070034755,0.006250993,17243,Music
10,0.003244827,0.019896053,0.000230852,9773,Music
10,0.026511132,0.010999448,0.001842187,1337,Music
10,0.018267306,0.029166556,0.003245807,6215,Music
10,0.009270001,0.03461382,0.001247319,14758,Music
10,0.011272984,0.028157975,0.001361974,7368,Music
10,0.008585194,0.013759063,0.00114449,2090,Music
10,0.010463376,0.029339878,0.002331654,12866,Music
10,0.006118496,0.016214607,0.000751682,4067,Music
10,0.013966641,0.0116409,0.001075594,2454,Music
10,0.013474102,0.028766472,0.001078679,7193,Music
10,0.00202443,0.00331592,0.000396921,1249,Music
10,0.0472368,0.051849478,0.005491084,13000,Music
10,0.005719037,0.018522658,0.000818007,5866,Music
10,0.002725631,0.005150853,0.000404119,1392,Music
10,0.005865742,0.010197678,0.000943459,1331,Music
10,0.02614036,0.07300884,0.002329084,27978,Music
10,0.017082771,0.024807854,0.001713136,8212,Music
10,0.010655537,0.006691157,0.00087919,1595,Music
10,0.021391981,0.01441815,0.003639643,4729,Music
10,0.015451827,0.071277758,0.001053486,55503,Music
10,0.004703104,0.012039381,0.000769677,7270,Music
10,0.2121671,0.222521642,0.019073292,43193,Music
10,0.011547239,0.019590023,0.000646796,6286,Music
10,0.13823764,0.093712186,0.012975001,15618,Music
10,0.046514623,0.100997769,0.003546582,29519,Music
10,0.007467944,0.018347021,0.002945031,8974,Music
23,0.009755707,0.013382849,0.001442695,3573,Comedy
10,0.02369322,0.064692054,0.002650425,35155,Music
10,0.040122698,0.023379238,0.002248363,1580,Music
10,0.005080756,0.009637454,0.000321342,2045,Music
10,0.001817017,0.004790671,0.000406176,2256,Music
10,0.002409189,0.006454599,0.000195376,3632,Music
23,0.001667895,0.002211682,0.000200003,1101,Comedy
10,0.015958772,0.012976353,0.001351691,1990,Music
10,0.007139244,0.023482555,0.000756824,13499,Music
10,0.017455166,0.023009793,0.00165041,4989,Music
10,0.002000898,0.004240423,0.000331624,1887,Music
10,0.227921404,0.23515135,0.034094596,73111,Music
10,0.008773097,0.017031697,0.000859139,4505,Music
10,0.010882939,0.035053093,0.001832418,13747,Music
10,0.00447731,0.033558925,0.000602066,12526,Music
10,0.007305735,0.009253046,0.001607222,2632,Music
10,0.002027949,0.003749492,0.000186635,1901,Music
10,0.02014199,0.067506177,0.007855644,34163,Music
10,0.076155978,0.336767236,0.032935195,176926,Music
23,0.000829371,0.000617226,6.79E-05,306,Comedy
10,0.006340309,0.03654352,0.000554764,24369,Music
10,0.060633008,0.124569745,0.036717771,106331,Music
10,0.002461134,0.005374943,0.000972765,5455,Music
10,0.000502677,0.002155036,2.37E-05,1076,Music
10,0.00029524,0,0,180,Music
10,0.005201774,0.038597734,0.000441652,20443,Music
10,0.001806716,0.003251614,0.000650395,4239,Music
10,0.023829459,0.054281509,0.013612542,30466,Music
10,0.000308212,0.000834012,7.61E-05,694,Music
10,0.0859473,0.160911977,0.009625336,41124,Music
10,0.080843215,0.21969309,0.015524653,83491,Music
10,0.033751537,0.077305909,0.01264389,38078,Music
10,0.007110059,0.014652215,0.000697183,3606,Music
10,0.034493321,0.077767092,0.051495883,51130,Music
10,0.00696688,0.011609905,0.001584599,3429,Music
10,0.0253107,0.044940822,0.007831479,34222,Music
10,0.02991011,0.056701249,0.004042734,17596,Music
10,0.192970461,0.219636266,0.027217887,41771,Music
10,0.039514292,0.156294984,0.006768738,109527,Music
10,0.01324124,0.021599347,0.006982623,12900,Music
10,0.019458528,0.028245972,0.002051959,9602,Music
23,0.006641666,0.010758614,0.000993845,4120,Comedy
10,0.003666876,0.017629507,0.000193319,4913,Music
10,0.144613352,0.228363289,0.058769514,232276,Music
10,0.000932852,0.001509487,0.000209772,857,Music
10,0.11438635,0.160523116,0.014528237,52448,Music
10,0.066784229,0.088949125,0.007694202,12002,Music
10,0.00647298,0.011312782,0.000677645,1848,Music
23,0.010846717,0.051268057,0.002982564,23071,Comedy
10,0.163482075,0.081096906,0.009662355,17542,Music
10,0.026526996,0.051249531,0.00476768,10896,Music
10,0.054112963,0.068730119,0.007263862,16693,Music
10,0.032708116,0.037601622,0.002831919,7993,Music
10,0.002439056,0.007454095,0.00085554,4637,Music
10,0.036362783,0.077557965,0.004221143,21012,Music
10,0.018645278,0.018079111,0.002417003,4079,Music
10,0.0066478,0.019158588,0.000976878,7139,Music
10,0.004002079,0.005805309,0.001064797,4493,Music
23,0.015200396,0.048880202,0.005972326,28080,Comedy
10,0.042142052,0.386728875,0.009548728,228036,Music
10,0.028600112,0.084100205,0.011924085,51497,Music
10,0.008305851,0.011338611,0.001827277,4182,Music
10,0.000959359,0.004022568,6.89E-05,1503,Music
10,0.03827074,0.099109039,0.005853044,54346,Music
10,0.020532319,0.046300501,0.002050416,10634,Music
10,0.038544885,0.070560778,0.006312691,17294,Music
10,0.003337912,0.020131009,0.000232908,9877,Music
10,0.026634058,0.011042556,0.001850413,1338,Music
10,0.018639964,0.029435,0.003279226,6251,Music
10,0.00946558,0.034855545,0.001266343,14881,Music
10,0.011507959,0.028347685,0.001381512,7396,Music
10,0.008796379,0.013909941,0.001160429,2090,Music
10,0.010624336,0.029434644,0.002347593,12874,Music
10,0.006198929,0.016279447,0.000758366,4064,Music
10,0.014460525,0.011799081,0.001097703,2461,Music
10,0.01380063,0.029005881,0.001098217,7211,Music
10,0.002069413,0.003357959,0.000401034,1257,Music
10,0.048247774,0.052280022,0.005590315,13050,Music
10,0.005792121,0.018607983,0.000822634,5881,Music
10,0.002784417,0.005202155,0.000408746,1387,Music
10,0.005961644,0.010275878,0.000955798,1329,Music
10,0.027013616,0.073638892,0.002360447,28038,Music
10,0.01749352,0.025171599,0.001754268,8318,Music
10,0.010808508,0.006767576,0.000890502,1609,Music
10,0.02173143,0.014517547,0.003675119,4741,Music
10,0.015752723,0.0715731,0.001056571,55585,Music
10,0.004757744,0.012085339,0.000776361,7323,Music
10,0.218257848,0.225370322,0.019458388,43646,Music
10,0.011755411,0.019714715,0.000655537,6307,Music
10,0.140595994,0.094123136,0.013063434,15660,Music
10,0.047440147,0.101450757,0.003582573,29606,Music
10,0.007563521,0.018425577,0.002956342,8994,Music
23,0.00989446,0.01350291,0.001448865,3575,Comedy
10,0.02399404,0.064983299,0.002669963,35209,Music
10,0.041147474,0.023763112,0.002293093,1626,Music
10,0.005139222,0.009701403,0.000326483,2045,Music
10,0.001853131,0.004825229,0.000409775,2274,Music
10,0.002467294,0.006514273,0.000200517,3654,Music
23,0.001710887,0.002281153,0.000205659,1108,Comedy
10,0.016348918,0.01322645,0.001395394,2010,Music
10,0.007218775,0.023531185,0.000765564,13505,Music
10,0.017728246,0.023121126,0.00166532,4995,Music
10,0.002021528,0.004267143,0.000332653,1905,Music
10,0.232030229,0.236905412,0.034460154,73427,Music
10,0.008881426,0.017104731,0.000864794,4506,Music
10,0.010983514,0.035148928,0.0018463,13794,Music
10,0.004508836,0.03359758,0.000603094,12526,Music
10,0.007364564,0.009293304,0.001615962,2640,Music
10,0.002050682,0.003765346,0.000187663,1906,Music
10,0.002713705,0.022445116,0.000470958,11439,Music
10,0.002913677,0.01279929,0.002187179,7044,Music
10,0.0005739,0.000713595,0.001477657,4823,Music
10,0.000701945,0.004548234,0.000110027,1762,Music
10,0.024933008,0.076115634,0.009367749,37467,Music
10,0.000337427,0.0021032,0.000151159,651,Music
10,0.093113851,0.368475552,0.037312639,185944,Music
10,0.008449254,0.048854373,0.00177432,14703,Music
10,0.001018025,0.000829024,3.91E-05,301,Music
10,0.003599235,0.01144264,0.000634457,2154,Music
10,0.002341044,0.012810334,0.000284837,3923,Music
10,0.000402083,0.002570261,0.000164527,1381,Music
10,0.000934939,0.007016604,4.83E-05,1212,Music
10,0.005318044,0.002941665,0.000101801,1019,Music
23,0.000893579,0.000647508,7.51E-05,306,Comedy
10,0.006764385,0.037271722,0.000582014,25131,Music
10,0.066886137,0.129305552,0.038588236,109297,Music
10,0.002527051,0.005549156,0.000994873,5562,Music
10,0.00051636,0.002197431,2.42E-05,1081,Music
10,0.000299452,0,0,192,Music
10,0.005524411,0.039149942,0.000455534,20657,Music
10,0.025383826,0.055857974,0.013965761,31077,Music
10,0.001930573,0.003341036,0.000679188,4295,Music
10,0.000334163,0.000880326,8.12E-05,712,Music
10,0.095813062,0.167511753,0.010342571,42405,Music
10,0.084912876,0.222576684,0.01586399,83797,Music
10,0.035218032,0.07834887,0.012840294,38295,Music
10,0.008191317,0.015106807,0.00076505,3626,Music
10,0.03651753,0.079297777,0.053554526,52357,Music
10,0.007235911,0.011818319,0.001616991,3457,Music
10,0.032757145,0.059241227,0.004268958,17864,Music
10,0.026929789,0.045908789,0.008022228,34920,Music
10,0.210700888,0.228681789,0.029058531,42881,Music
10,0.040947824,0.157663035,0.006883393,110379,Music
10,0.021356366,0.029071256,0.0022679,9704,Music
23,0.006668828,0.01078569,0.000993845,4123,Comedy
10,0.003896148,0.017974013,0.000201031,4974,Music
10,0.149199533,0.230248991,0.059343301,233818,Music
10,0.00106248,0.001568092,0.00023188,869,Music
10,0.121321836,0.164867389,0.015302542,53329,Music
10,0.006637452,0.011406657,0.000688956,1839,Music
23,0.010909097,0.051420893,0.002991304,23058,Comedy
10,0.168314302,0.08206131,0.009833566,17702,Music
10,0.02751611,0.051779294,0.004860227,11033,Music
10,0.058568709,0.070666766,0.00766541,17000,Music
10,0.034674221,0.038140648,0.002901329,8073,Music
10,0.002537438,0.007561687,0.000879705,4691,Music
10,0.037560094,0.07833266,0.00431626,21099,Music
10,0.019888767,0.018736594,0.002504408,4182,Music
10,0.006749911,0.019247654,0.000983562,7181,Music
10,0.004009471,0.005812434,0.001064797,4489,Music
23,0.015314763,0.049086657,0.00598775,28233,Comedy
10,0.0426545,0.387894034,0.009645388,228451,Music
10,0.029075819,0.084487107,0.01201149,51723,Music
10,0.008511055,0.011441927,0.001845786,4187,Music
10,0.000965754,0.004032721,6.89E-05,1503,Music
10,0.038971536,0.09960763,0.005893661,54696,Music
10,0.020802351,0.0465522,0.002082807,10666,Music
10,0.039443608,0.070993994,0.006363591,17344,Music
10,0.00340315,0.020332119,0.000234451,9950,Music
10,0.02675959,0.011077826,0.001857097,1339,Music
10,0.018995661,0.029637358,0.003302877,6270,Music
10,0.009664971,0.035096201,0.001279711,14979,Music
10,0.011725736,0.02851406,0.00139745,7401,Music
10,0.009014839,0.014047458,0.001181509,2132,Music
10,0.010790682,0.029523176,0.002353248,12902,Music
10,0.006280877,0.016333955,0.000764536,4078,Music
10,0.014925753,0.011956193,0.001133179,2468,Music
10,0.01409328,0.029202539,0.001119297,7220,Music
10,0.002106474,0.003387707,0.000404119,1270,Music
10,0.049202446,0.052701303,0.005698285,13173,Music
10,0.005868274,0.01868458,0.000826748,5890,Music
10,0.002838433,0.005247044,0.00041286,1403,Music
10,0.006045419,0.010333949,0.000962996,1357,Music
10,0.027850001,0.074152802,0.00239438,28145,Music
10,0.017964655,0.0255585,0.001801569,8419,Music
10,0.010981277,0.006837225,0.000901813,1620,Music
10,0.022041123,0.014607326,0.003701855,4755,Music
10,0.016035194,0.0718248,0.00106017,55698,Music
10,0.00481164,0.012132009,0.00077996,7340,Music
10,0.224283929,0.228015933,0.019829087,44009,Music
10,0.011981355,0.019824622,0.00066582,6364,Music
10,0.142896498,0.094502734,0.013132329,15672,Music
10,0.04836428,0.101858144,0.003612393,29763,Music
10,0.00765954,0.018503776,0.002969196,9026,Music
23,0.010014962,0.013601773,0.001455035,3615,Comedy
10,0.024279404,0.065219858,0.002691557,35272,Music
10,0.04222143,0.024110291,0.002326513,1635,Music
10,0.005191957,0.009751458,0.00033111,2075,Music
10,0.001889705,0.004856758,0.000415945,2274,Music
10,0.002530417,0.006586416,0.000203602,3675,Music
23,0.001743928,0.002337265,0.000212857,1132,Comedy
10,0.016770277,0.013459446,0.001442181,2045,Music
10,0.007300405,0.023579636,0.000775847,13512,Music
10,0.018001707,0.023244927,0.001679717,5024,Music
10,0.002045561,0.00429885,0.000335224,1917,Music
10,0.235925598,0.238584481,0.034869929,73838,Music
10,0.008975126,0.017185959,0.000871992,4513,Music
10,0.011091891,0.035260438,0.001856069,13817,Music
10,0.004536386,0.03362715,0.000603608,12541,Music
10,0.002073101,0.003779774,0.00018972,1910,Music
10,0.00824168,0.042503625,0.001105929,17254,Music
10,0.006646952,0.106567231,0.001542954,52612,Music
23,0.001575559,0.001938428,0.000105914,630,Comedy
10,0.005202045,0.031996177,0.000778932,14564,Music
10,0.004927309,0.017221407,0.003090535,8664,Music
10,0.000481965,0.000631298,0.000108999,1365,Music
10,0.001363468,0.006702558,0.000222111,2304,Music
10,0.000775731,0.004162223,0.000301804,945,Music
10,0.029808868,0.08325978,0.010438202,39853,Music
10,0.010169146,0.052840068,0.002007228,15442,Music
10,0.001198168,0.000929313,5.09E-05,373,Music
10,0.004117237,0.012097986,0.000689985,2330,Music
10,0.002809234,0.014030001,0.000321342,4118,Music
10,0.108348058,0.391020243,0.040220137,192679,Music
10,0.000755976,0.00406817,0.000277639,2598,Music
10,0.001038725,0.007405287,5.40E-05,1237,Music
10,0.004414734,0.009406239,0.000901299,3961,Music
10,0.006006144,0.003327142,0.00012031,1122,Music
10,0.007217397,0.038043388,0.00061749,25977,Music
10,0.008140307,0.006313697,0.000959397,1463,Music
10,0.072697801,0.133127544,0.040172321,111897,Music
10,0.002599013,0.005794621,0.001012869,5669,Music
10,0.00052614,0.002223973,2.47E-05,1094,Music
10,0.000319113,0,0,235,Music
10,0.005846281,0.039610412,0.000470444,20835,Music
10,0.026788294,0.05725791,0.01425831,31774,Music
10,0.00204814,0.003407836,0.000699239,4387,Music
10,0.000354123,0.000916665,8.59E-05,734,Music
10,0.106032585,0.174325821,0.011066489,43408,Music
10,0.08879862,0.225253824,0.016161681,84232,Music
10,0.036624985,0.079279251,0.013061891,38644,Music
10,0.009322182,0.015539845,0.000851427,3631,Music
10,0.038596428,0.080738861,0.055234243,53818,Music
10,0.007480087,0.011979172,0.001652981,3500,Music
10,0.035275424,0.061508308,0.004530145,18191,Music
10,0.028422123,0.04675438,0.008180585,35322,Music
10,0.23009173,0.23795532,0.031067815,45031,Music
10,0.042039103,0.158727727,0.006982109,111258,Music
10,0.023426052,0.030165162,0.002475615,10239,Music
23,0.006718234,0.010819714,0.000994873,4133,Comedy
10,0.004140686,0.0182975,0.000207715,5018,Music
10,0.154156913,0.232520169,0.060035342,235683,Music
10,0.001208033,0.001635604,0.000250389,884,Music
10,0.128410486,0.169204359,0.016108723,54304,Music
10,0.006807335,0.011503204,0.000694098,1832,Music
23,0.010960855,0.051537392,0.002997474,23141,Comedy
10,0.173627305,0.083052791,0.010017116,17926,Music
10,0.028553339,0.052343793,0.004968197,11076,Music
10,0.062308925,0.072619801,0.008069015,17263,Music
10,0.036840506,0.038702297,0.002980507,8130,Music
10,0.002633917,0.007665537,0.000898214,4757,Music
10,0.038738045,0.079081881,0.004411377,21196,Music
10,0.021270431,0.019402272,0.002595926,4256,Music
10,0.006851506,0.019335829,0.000986133,7229,Music
23,0.015412909,0.049259266,0.006001632,28289,Comedy
10,0.043200923,0.389200451,0.009781123,228992,Music
10,0.029516214,0.084824666,0.012119461,51874,Music
10,0.008704879,0.011539365,0.001864809,4213,Music
10,0.000970985,0.004041272,6.89E-05,1506,Music
10,0.039704492,0.100100876,0.005932736,54944,Music
10,0.02108722,0.046808176,0.002112114,10719,Music
10,0.040333956,0.071478868,0.00641552,17385,Music
10,0.003473664,0.02058186,0.000239078,10011,Music
10,0.026881423,0.011112384,0.001863267,1363,Music
10,0.019374599,0.029844703,0.003335268,6279,Music
10,0.009868024,0.035357876,0.001289994,15078,Music
10,0.011961168,0.028683285,0.001416988,7415,Music
10,0.009233396,0.014197445,0.00119899,2134,Music
10,0.01095547,0.02959621,0.002370729,12925,Music
10,0.006364417,0.016403249,0.000770191,4095,Music
10,0.014383731,0.029390111,0.001132151,7257,Music
10,0.015425858,0.012130228,0.0011594,2468,Music
10,0.002145931,0.003415495,0.000408232,1288,Music
10,0.050119841,0.053084643,0.005784148,13267,Music
10,0.00594291,0.01876278,0.000830861,5898,Music
10,0.002890567,0.005285877,0.00041543,1409,Music
10,0.00613657,0.010398254,0.000970709,1366,Music
10,0.028697356,0.074671521,0.002435512,28302,Music
10,0.018413283,0.025920108,0.001839616,8498,Music
10,0.011144965,0.006908656,0.000909011,1647,Music
10,0.022339028,0.014684813,0.003727562,4769,Music
10,0.016324555,0.072075787,0.001070967,55790,Music
10,0.004866474,0.012184558,0.000784073,7356,Music
10,0.230229247,0.230600444,0.020217268,44427,Music
10,0.012196381,0.019950383,0.000675074,6823,Music
10,0.145147371,0.094887676,0.013200711,15716,Music
10,0.049311993,0.102434044,0.003648898,29815,Music
10,0.00775722,0.018578592,0.00298205,9053,Music
23,0.010115047,0.013686564,0.001461718,3612,Comedy
10,0.024561673,0.06546657,0.002711094,35381,Music
10,0.043302405,0.024452303,0.002361475,1640,Music
10,0.005246703,0.009796704,0.000334195,2090,Music
10,0.001925621,0.004891316,0.000422114,2277,Music
10,0.002596486,0.006649831,0.000208229,3686,Music
23,0.001774271,0.002394623,0.000217998,1144,Comedy
10,0.017208569,0.013703308,0.001486397,2078,Music
10,0.007382067,0.023636817,0.000785102,13539,Music
10,0.018286114,0.023376032,0.001697712,5017,Music
10,0.00206831,0.004325926,0.000340879,1923,Music
10,0.009073877,0.017267899,0.000878676,4517,Music
10,0.011204086,0.035368742,0.001872521,13871,Music
10,0.004564002,0.033657966,0.000603608,12543,Music
10,0.002096496,0.003797231,0.000191777,1913,Music
10,0.014238981,0.058379783,0.002889503,22878,Music
10,0.001007734,0.006423782,7.71E-05,2204,Music
10,0.001647319,0.010786937,0.000863766,3451,Music
10,0.012253592,0.1399466,0.002507492,59235,Music
10,0.000774146,0.000818337,0.000151159,1702,Music
23,0.000559445,0.000835793,2.67E-05,378,Comedy
10,0.006182483,0.034969549,0.000895643,15221,Music
10,0.000367834,0.001673546,0.000142933,894,Music
10,0.005955691,0.018921495,0.003449923,9271,Music
10,0.001737938,0.007613879,0.000273526,2558,Music
10,0.011237414,0.055047831,0.007851017,27479,Music
10,0.00112552,0.005455458,0.000424685,1159,Music
10,0.01250147,0.057361404,0.002243221,15949,Music
10,0.033871802,0.087920237,0.011316364,41301,Music
10,0.003224977,0.014959314,0.0003707,4278,Music
10,0.004612003,0.012694727,0.000747055,2431,Music
10,0.001352746,0.001013213,6.07E-05,389,Music
10,0.121681391,0.407069545,0.042524541,197058,Music
10,0.000892199,0.004405016,0.000308488,2728,Music
10,0.00487872,0.009673793,0.000962996,4025,Music
10,0.001121243,0.007620826,5.55E-05,1284,Music
10,0.006411223,0.003589708,0.000131107,1209,Music
10,0.007553581,0.038610025,0.000637542,26430,Music
10,0.008780453,0.006499488,0.001029835,1479,Music
10,0.078494487,0.136786189,0.041720416,113951,Music
10,0.002688303,0.006107242,0.001036005,5796,Music
10,0.00053234,0.002236442,2.52E-05,1094,Music
10,0.000354929,0,0,251,Music
10,0.00611277,0.039928911,0.000481241,21051,Music
10,0.028168914,0.058706832,0.0145596,32362,Music
10,0.002162033,0.003471607,0.000719805,4444,Music
10,0.000371076,0.00094481,9.15E-05,764,Music
10,0.116728746,0.1807708,0.011786294,44413,Music
10,0.092613397,0.227693871,0.016450117,84468,Music
10,0.038011782,0.080215689,0.013263437,38844,Music
10,0.010472004,0.015963976,0.000940888,3650,Music
10,0.040637999,0.082031384,0.05679879,54854,Music
10,0.007725525,0.01216051,0.001695141,3521,Music
10,0.037820296,0.063802643,0.004808812,18533,Music
10,0.029918865,0.047593023,0.008326088,35769,Music
10,0.250472772,0.247313107,0.033010775,46859,Music
10,0.043120038,0.159844969,0.007065401,112264,Music
10,0.025829338,0.031625485,0.002718292,10553,Music
23,0.006763014,0.010851065,0.00099693,4133,Comedy
10,0.004397266,0.018613327,0.000215427,5061,Music
10,0.158944746,0.234373628,0.060534579,237240,Music
10,0.135636151,0.17341539,0.016840354,55098,Music
10,0.006971137,0.011591914,0.000704895,1839,Music
23,0.011001977,0.051629307,0.003004158,23119,Comedy
10,0.178929506,0.083954493,0.010193982,18069,Music
10,0.029596131,0.052898673,0.005057145,11125,Music
10,0.06586624,0.074580496,0.008424804,17450,Music
10,0.039009679,0.039214782,0.003062771,8176,Music
10,0.00272345,0.007758522,0.000913124,4819,Music
10,0.039877453,0.079835912,0.004510607,21324,Music
10,0.022674646,0.020090573,0.002693613,4348,Music
10,0.006943043,0.019411891,0.000992303,7246,Music
23,0.015489093,0.049398743,0.006013971,28354,Comedy
10,0.0437539,0.390447728,0.009938452,229681,Music
10,0.029940783,0.085145481,0.012204809,51999,Music
10,0.008900433,0.011615784,0.00188846,4242,Music
10,0.000976478,0.00404715,6.94E-05,1508,Music
10,0.040395945,0.100583434,0.00597541,55191,Music
10,0.021348864,0.047045447,0.002145019,10738,Music
10,0.041199528,0.071923128,0.00646642,17439,Music
10,0.002348056,0.004257345,0.000380468,1218,Music
10,0.003542939,0.020832135,0.000244734,10080,Music
10,0.026994266,0.011140529,0.001868922,1365,Music
10,0.019749159,0.030037085,0.003357377,6292,Music
10,0.010065704,0.035600313,0.001300276,15206,Music
10,0.012196753,0.028844672,0.001439096,7422,Music
10,0.009447603,0.014340307,0.001218527,2147,Music
10,0.011104403,0.029659268,0.002384611,12928,Music
10,0.006443618,0.016452947,0.000779446,4109,Music
10,0.014651912,0.029591756,0.001146033,7313,Music
10,0.015926714,0.012297671,0.001192306,2475,Music
10,0.002176746,0.003441324,0.000409775,1294,Music
10,0.051009051,0.053453197,0.005900345,13249,Music
10,0.006021148,0.018861108,0.000835488,5924,Music
10,0.002940871,0.005321682,0.000418515,1451,Music
10,0.0295281,0.075171893,0.002459163,28393,Music
10,0.018781713,0.026181605,0.001872007,8551,Music
10,0.011296103,0.006965658,0.000915695,1652,Music
10,0.022619897,0.014762835,0.003752755,4789,Music
10,0.016608178,0.072316977,0.00108125,56003,Music
10,0.004918759,0.012234078,0.000789215,7396,Music
10,0.236144327,0.23317124,0.020622415,44945,Music
10,0.012399175,0.020059044,0.000685357,6861,Music
10,0.147337531,0.095246255,0.013262923,15763,Music
10,0.050263112,0.102950803,0.003685402,29947,Music
10,0.007853165,0.018655366,0.002994903,9086,Music
23,0.010210925,0.013769751,0.001467374,3630,Comedy
10,0.024839607,0.065710432,0.002730632,35464,Music
10,0.044357218,0.024769021,0.002395923,1656,Music
10,0.005300109,0.009848718,0.00033728,2090,Music
10,0.001962136,0.004923557,0.00042777,2279,Music
10,0.002661622,0.006720193,0.000214913,3694,Music
23,0.00179618,0.002431853,0.000221597,1150,Comedy
10,0.017644729,0.013944676,0.001539869,2069,Music
10,0.007460965,0.023685625,0.000790243,13541,Music
10,0.018566082,0.023496271,0.001705938,5026,Music
10,0.002090323,0.004356921,0.000341393,1930,Music
10,0.009170246,0.017340577,0.000886389,4540,Music
10,0.004589133,0.03368522,0.000603608,12538,Music
23,0.003669782,0.006884608,0.00045759,3626,Comedy
10,0.017448448,0.064432338,0.003684888,24388,Music
10,0.002088933,0.010580483,0.000169154,2989,Music
10,0.000238781,0.001083396,7.56E-05,419,Music
10,0.003222933,0.01599123,0.00155735,4965,Music
10,0.015586766,0.153688918,0.002926008,60745,Music
10,0.000875218,0.000881217,0.000173782,1793,Music
10,0.000619008,0.002095896,0.000198461,1054,Music
10,0.00681,0.036581284,0.000968138,15396,Music
10,0.006621098,0.019763523,0.003653525,9427,Music
10,0.002053186,0.008258181,0.000319285,2663,Music
10,0.013278412,0.058113476,0.008367734,28830,Music
10,0.001317128,0.006120067,0.000496666,1346,Music
10,0.005890432,0.005042906,0.001516218,1007,Music
10,0.014992524,0.060917624,0.002459163,16434,Music
10,0.037207587,0.091246845,0.01199041,42410,Music
10,0.005173188,0.013262967,0.000794356,2493,Music
10,0.003560355,0.015606822,0.000401548,4391,Music
10,0.133176312,0.41876335,0.044157471,200322,Music
10,0.001456779,0.00106968,6.43E-05,382,Music
10,0.000991905,0.004592589,0.000328025,2740,Music
10,0.005328974,0.009895032,0.001026751,4072,Music
10,0.001188603,0.007765469,5.55E-05,1315,Music
10,0.006706362,0.003762318,0.000137791,1256,Music
10,0.007868341,0.039059095,0.000660164,26749,Music
10,0.009404408,0.006680826,0.001097189,1477,Music
10,0.084300588,0.140119565,0.043110668,115871,Music
10,0.002742795,0.006273439,0.001047831,5848,Music
10,0.000538978,0.002255324,2.62E-05,1091,Music
10,0.000366876,0,0,267,Music
