,category_id,views,likes,dislikes,comment_count,category
18138,20,0.00151025067096636,0.0003363124656317339,9.614539239916688e-05,160,Gaming
18173,23,0.0007795094438895744,0.0027467893114625727,0.00013367808568868122,2527,Comedy
18175,23,0.0028678580481673057,0.012221965514790534,0.0004832976944129244,21335,Comedy
18188,23,0.002066748693720676,0.01649035497531363,0.0008051533930325954,15683,Comedy
18193,23,0.0033067696439850686,0.010002980141710815,0.0014082472180819148,2506,Comedy
18201,23,0.0016468718718627353,0.003338186231959054,0.0002920352025814267,4232,Comedy
18223,23,0.0018143383103539454,0.003326429546190148,0.00016041370282641746,4015,Comedy
18225,23,0.0020213700375721847,0.007249421829350994,0.00029871910686586075,2963,Comedy
18229,23,9.647410432773288e-05,0.00043072221498809994,5.8612699109652534e-05,632,Comedy
18233,20,0.0018742762955267728,0.005924835232720923,0.0006128626082342616,14429,Gaming
18238,23,0.0015301993778919546,0.006751009605390405,0.0002401064077562082,4599,Comedy
18268,23,0.001208341866613156,0.004223856559883303,0.0003419074114729731,1400,Comedy
18278,23,0.002315625831085708,0.003523086835415484,0.000538825514622069,526,Comedy
18316,23,0.0012021657526021857,0.004129981205334614,0.0004066898683836417,962,Comedy
18329,23,0.0006968173544658032,0.0039240610727762,0.0001629844352435075,3242,Comedy
18356,23,0.00020192265349978203,0.0014580071669468974,8.380587679713476e-05,809,Comedy
18359,20,0.0026091914638802327,0.009080792835261935,0.0014025916067643169,12298,Gaming
18385,23,0.00024679487772136347,0.002412970688266667,0.00045347719837468016,3036,Comedy
18392,23,0.0008292339926201562,0.002689965330246194,0.00015732882392590944,1297,Comedy
18393,23,0.001333084294451818,0.0027257697823605894,0.0001737815113952856,3591,Comedy
18413,23,0.001211338059222597,0.0033378299687539356,0.0001850927340304817,2841,Comedy
18425,23,0.0034717439662964133,0.01340618440860397,0.000550650883740683,22887,Comedy
18426,23,8.821337517575985e-06,4.649234826794627e-05,4.113171867344037e-06,14,Comedy
18428,23,0.00040980942625043254,0.002228960742823033,0.0011923056950463528,3048,Comedy
18429,20,0.0004283542567646851,0.0019719168403301347,8.432002328055277e-05,2299,Gaming
18432,23,0.0002744884598826828,0.00046812985152552795,2.8792203071408262e-05,383,Comedy
18445,20,0.0015209304958808299,0.004577804054168395,9.92302712996749e-05,3519,Gaming
18447,23,0.00025717084347968717,0.000682600301006782,0.00012133857008664911,894,Comedy
18451,23,0.0006659674058762992,0.0013896046315641718,0.0003048888646668768,1454,Comedy
18457,23,4.597930796878057e-06,2.850105640946898e-06,1.0282929668360093e-06,1,Comedy
18479,23,4.640329748898449e-06,1.1044159358669228e-05,2.5707324170900235e-06,1,Comedy
18510,20,0.00018451081720340776,0.0006042223958807423,3.8046839772932346e-05,201,Gaming
18532,23,7.3420851915312e-05,0.00030692075120946906,1.1825369118614109e-05,42,Comedy
18540,23,0.003755734502426333,0.010479304046954066,0.0016036228817807566,2579,Comedy
18551,23,0.0042327792445917695,0.009365447136151506,0.005133238490445359,19730,Comedy
18552,23,0.005170309582661344,0.036496137127132705,0.003806226416743489,5778,Comedy
18563,23,0.0004272306845361447,0.0023470619953197703,0.0001650410211771795,1144,Comedy
18574,23,0.001973461577286476,0.019861673685348694,0.0004622176885927862,13494,Comedy
18582,23,0.0017687877029000376,0.013881973919039543,0.000327511309937269,2893,Comedy
18588,23,0.00212509200719807,0.005728890469905824,0.0003845815695966675,1752,Comedy
18591,23,0.001138482526667557,0.003142597732349073,0.00011311222635196103,4654,Comedy
18597,20,0.003840442897568407,0.011383678193147027,0.0019126249183149774,14713,Gaming
18606,20,0.0018979419772461549,0.00721308298242892,0.00023599323588886415,1174,Gaming
18617,23,0.0038064483600373906,0.021628204787928092,0.0011856217907619188,8913,Comedy
18619,23,0.0013462892125088357,0.0025866490007618688,0.00022571030622050406,3747,Comedy
18653,23,0.0009029092382475905,0.0013147893584893157,6.375416394383258e-05,753,Comedy
18664,23,0.0001351207490943201,0.00016388107435444662,3.29053749387523e-05,138,Comedy
18678,23,0.0011851237293873226,0.003387350554265388,0.00021439908358530796,1549,Comedy
18701,20,0.0008092758637052239,0.002741267231783238,0.0001424185759067873,2996,Gaming
18702,23,0.0001591986428472338,0.0006585525346612925,0.00010025856426651092,1643,Comedy
18718,23,0.0005193706737684598,0.001307129699579271,0.0016540092371557212,3266,Comedy
18739,23,0.0006572049557920849,0.006246897170147922,0.00024062055423962618,9187,Comedy
18740,23,0.0004433988182399208,0.003069741906902368,6.940977526143064e-05,3826,Comedy
18750,20,0.007526282727589124,0.048245519500333726,0.002515718743364297,33275,Gaming
18752,23,0.005846323184669142,0.011916647948004098,0.007370289839797097,26597,Comedy
18753,23,0.007872229910107508,0.047896025296112615,0.005736332315494678,7309,Comedy
18770,23,0.0005138588100058088,0.0025971587653128604,0.00019331907776516978,1237,Comedy
18771,23,0.0035339031854556427,0.030308735912239548,0.0007002675104153224,19030,Comedy
18782,23,0.0031210693006277555,0.02015202819752016,0.0005069484326501526,4338,Comedy
18797,23,0.0033017971891120103,0.008423309090215996,0.0007362577642545827,2602,Comedy
18798,23,0.003087317379322189,0.009804719668062447,0.0009069543967493603,3288,Comedy
18799,23,0.002067028997903478,0.004298849964560717,0.0001748098043621216,5530,Comedy
18812,20,0.0028738574998781914,0.00919248135006654,0.0003048888646668768,1418,Gaming
18816,23,0.007018110088148717,0.030981538975105576,0.0021660991346400538,11115,Comedy
18827,20,0.004158863738236219,0.01198576300979706,0.0020370483673021345,15552,Gaming
18831,23,0.0006584792798500312,0.0019683542082789512,0.0003162000873020729,828,Comedy
18836,20,0.0004184423239812512,0.002152007890517467,3.9589279223186364e-05,858,Gaming
18854,23,0.0014906576441382701,0.0027172194654377486,0.0002395922612727902,3679,Comedy
18856,20,0.0012806226578185864,0.0033624121299071024,0.00031362935488498284,3662,Gaming
18877,20,0.0011895991743228083,0.0003797765766561741,7.609367954586469e-05,4,Gaming
18882,23,0.01078024212133546,0.031320701546378255,0.003087963779408536,8196,Comedy
18895,23,0.00010509286907454477,0.000674762510494178,2.8792203071408262e-05,287,Comedy
18899,23,0.001340709039323485,0.0016325761374548949,8.637660921422479e-05,912,Comedy
18907,23,0.0010802899650195691,0.0018525686666154835,0.0028740788423066463,4604,Comedy
18916,20,0.00045224606622817594,0.0019988147123165714,7.815026547953671e-05,510,Gaming
18920,20,0.0009658127945645109,0.0024241929792278957,9.203222053182284e-05,281,Gaming
18921,20,6.996533732565006e-05,0.000182941155828279,1.6966833952794154e-05,166,Gaming
18925,23,0.0005984494302811596,0.0003918895256301984,9.408880646549486e-05,255,Comedy
18953,20,0.00335521751316037,0.013154484454187848,0.00040052011058262565,7115,Gaming
18954,23,0.0016640293144469871,0.011525292817181577,0.0002992332533492787,6387,Comedy
18963,23,0.0005656137974387005,0.0036349534818226497,0.00014653174777413134,3951,Comedy
18967,23,0.005848388955831469,0.013404937487386056,0.006587244745551476,6357,Comedy
18974,20,0.0013044084699020263,0.004942795707812158,0.0001331639392052632,6256,Gaming
18977,23,0.00667859576885076,0.013264391652966862,0.00857287846451181,29925,Comedy
18979,23,0.0008858672150327274,0.0020727393273786312,0.00011825369118614109,4536,Comedy
18985,23,0.0024915979704516755,0.012787177089710815,0.0005203162412190207,3348,Comedy
18987,23,0.009027283360523036,0.052174390126379026,0.006670022329381775,7805,Comedy
19008,23,0.0014506094784576754,0.002081467775904031,0.00033111033532119504,3872,Comedy
19016,23,0.0024017357471417893,0.0036680859598986573,0.00022313957380341404,2514,Comedy
19025,20,0.0003083039796162798,0.0004763239052432503,3.8560986256350355e-05,694,Gaming
19028,23,0.0006489889810894667,0.0031655767090792075,4.3188304607112395e-05,1244,Comedy
19031,20,0.0006773256140230954,0.0028244546901783755,5.604196669256251e-05,964,Gaming
19036,23,0.004225015525377369,0.03450765404776456,0.0007902431450134732,20942,Comedy
19043,23,0.00017146371746779937,0.00041415597595009606,3.6504400322678335e-05,184,Comedy
19050,23,0.00039527600769677596,0.0006831346958144595,4.4730744057366406e-05,555,Comedy
19052,23,0.0005503336862300182,0.0027133005701814464,0.00020051712853302184,1285,Comedy
19059,23,0.00016273659984360203,0.0018367149539877164,5.141464834180047e-06,663,Comedy
19062,23,0.00043735225658234604,0.0015066370944455537,0.00022776689215417607,1312,Comedy
19063,23,6.4305077230927745e-06,4.328597942188101e-05,1.5424394502540142e-06,17,Comedy
19066,23,0.0009723775656356683,0.002558326075954959,0.000436510364421886,945,Comedy
19068,23,0.003631446685573223,0.02211183208887627,0.0005922967488975414,4542,Comedy
19093,20,0.0020847729593240116,0.004554825077438261,0.0005043777002330626,5265,Gaming
19101,23,0.000640850737798886,0.0003753232865921946,0.00017892297622946563,327,Comedy
19116,23,0.0037967484220140586,0.009517749656339607,0.000870449996426682,2945,Comedy
19117,23,0.0023516366743350273,0.004626077718461933,0.00019280493128175175,5753,Comedy
19118,20,0.0005824226264174514,0.002273849906667947,0.0002524459233582403,28,Gaming
19120,23,9.552719439927746e-05,0.0007698847862607807,8.226343734688074e-06,423,Comedy
19121,20,0.0003523776902414772,0.0015885776316227772,3.0334642521662277e-05,820,Gaming
19133,23,0.008624669978629398,0.03462807101109457,0.002637571459934364,12208,Comedy
19134,23,4.675662208915442e-05,0.00014695857211132442,2.3136591753810212e-05,120,Comedy
19159,23,0.0011540217425830305,0.0012820131436184264,0.0001429327223902053,1291,Comedy
19164,23,0.0037655498598190536,0.01935577993408062,0.000550650883740683,9332,Comedy
19169,23,0.001329876107082275,0.005935879392079592,0.00033676594663879306,5420,Comedy
19171,20,0.0050616905340771035,0.017018337045299044,0.0005691601571437312,8577,Gaming
19191,23,0.0009932354945323665,0.009367228452177098,0.00025758738819242036,6186,Comedy
19204,23,0.007062188509768583,0.014344225427680619,0.00934872550798958,7476,Comedy
19211,20,0.00031274409209174867,0.000909718094269738,8.226343734688075e-05,1620,Gaming
19220,23,0.001041527900883593,0.0030888019883762003,0.000550136737257265,1761,Comedy
19221,20,0.0017371698621794977,0.0058518012756716585,0.00015938540985958145,7195,Gaming
19223,23,0.0003688190616360514,0.00048416169575585423,5.1928794825218474e-05,763,Comedy
19228,23,0.0013108931540638117,0.002622275321273705,0.00017223907194503156,5636,Comedy
19234,20,0.0008551397523046156,0.004031474429119387,0.00010334344316701894,1756,Gaming
19236,23,0.007227487890712084,0.014061708706021756,0.009263891338225609,32359,Comedy
19240,23,0.003382355197950755,0.01542245601797134,0.0007542528911742128,3866,Comedy
19241,23,0.0005827900840016282,0.0007884104729269356,7.917855844637273e-05,255,Comedy
19243,20,0.0005198205737593428,0.0006423425588284071,4.9872208891546455e-05,950,Gaming
19261,23,0.009677859946815932,0.05442757676715011,0.007132240017974561,6820,Comedy
19290,20,4.4156153031903713e-05,5.7358376024056316e-05,9.254636701524084e-06,415,Gaming
19296,23,0.0009488461472643507,0.003909276149763789,6.169757801016056e-05,1447,Comedy
19299,23,0.00177974312100264,0.002419383425958798,0.0003922937668479376,4294,Comedy
19335,23,0.00040715006975982016,0.0027229196767196424,0.00014756004074096735,1530,Comedy
19338,23,0.0035578091279031402,0.004458990275261422,0.00030540301115029476,3081,Comedy
19341,20,0.0005968759580617361,0.002194225080323993,4.267415812369439e-05,1128,Gaming
19343,23,0.0006360243237605647,0.0018817822494351891,0.00028432300533015657,1533,Comedy
19349,23,0.0005711515716720306,0.004095245542835573,6.786733581117662e-05,1289,Comedy
19353,23,0.0011629679214593333,0.007903164810743189,0.00030026154631611476,4051,Comedy
19368,23,0.000976473775500305,0.0022576399308350615,0.0001645268746937615,7463,Comedy
19369,23,0.0021204705214278472,0.0021031998314162514,0.00031157276895131086,2041,Comedy
19385,20,0.005350071717238468,0.017666023552204226,0.0005984665066985574,8777,Gaming
19395,23,0.0006875037180053238,0.00479637153050851,0.0001969181031490958,3322,Comedy
19397,23,0.0040375273595431955,0.020315374877066927,0.0005845845516462714,9736,Comedy
19404,23,0.0014489229423661977,0.006295883360851697,0.00036967132157754537,5713,Comedy
19407,23,0.0019389441193472083,0.0039169358086738335,0.0005629903993427151,1437,Comedy
19431,23,0.0007452416686677598,0.000661937035109917,5.3471234275472486e-05,263,Comedy
19446,23,0.006262551341155995,0.04675295480249035,0.004705468616241579,13024,Comedy
19463,23,0.000928263811555785,0.004952949209158031,0.00015784297040932744,3717,Comedy
19476,23,0.0013703223518123945,0.003656863668937429,0.0006817582370122743,2104,Comedy
19479,23,0.0001911815856546161,0.000980614472088292,0.0005028352607828086,784,Comedy
19487,23,1.6420171918564002e-05,2.761039839667307e-05,1.0282929668360093e-06,4,Comedy
19503,23,2.1310184384915872e-05,0.00020021992127651955,2.5707324170900235e-06,69,Comedy
19504,23,0.007607926620699057,0.014860094548692006,0.010159534512339773,7827,Comedy
19517,23,0.0021621416247718894,0.015570127116492902,0.00046838744639380225,7280,Comedy
19520,20,0.0013511344705258326,0.005159581868126681,0.00014807418722438535,2092,Gaming
19527,23,0.004461090534729577,0.04317161893303802,0.0023511918686705355,16978,Comedy
19528,23,0.0005693849486711809,0.0006334359787004481,8.843319514789681e-05,975,Comedy
19534,20,0.0004576519326107759,0.0012271486100301986,0.00010899905448461699,2017,Gaming
19535,23,0.0007307106056114377,0.0008728448525399874,8.894734163131482e-05,262,Comedy
19539,23,0.00034940740810271534,0.0013529095214369804,9.511709943233086e-05,1159,Comedy
19549,23,0.0016045035413076913,0.007232855590312989,0.00018046541567971964,1826,Comedy
19555,23,0.0009565651120293965,0.006229262141494564,0.00020360200743352986,4551,Comedy
19557,23,0.0027820684797487116,0.01197507511364351,0.0007511680122737048,5597,Comedy
19569,23,0.0004304388719056877,0.0005066062776783111,3.136293548849829e-05,333,Comedy
19583,23,0.001985126000086753,0.006614382666227513,0.00029254934906484465,2842,Comedy
19589,23,0.001636978783057977,0.003102161858568139,0.00026015812060951036,9135,Comedy
19592,23,0.002713200804180923,0.002668589537939092,0.0004272557277203619,2784,Comedy
19598,23,0.0009499438090222119,0.0013402621776552786,0.00024576201907380624,3473,Comedy
19627,23,0.0008644557442624295,0.005509432335552913,0.00023290835698835613,3813,Comedy
19643,23,0.0017073209999571416,0.006900640151540117,0.00029871910686586075,4936,Comedy
19644,23,0.002876210641715323,0.004701427386344467,0.0007321445923872387,1692,Comedy
19654,23,0.00012102545304487427,0.000296054723453359,3.8560986256350355e-05,315,Comedy
19657,23,7.429238592906451e-06,7.196516743390916e-05,2.0565859336720186e-06,45,Comedy
19660,23,0.00014880618860756882,0.001719148096298657,3.8046839772932346e-05,1313,Comedy
19661,20,0.005507499026090184,0.01803546849591197,0.0006087494363669175,8928,Gaming
19688,23,0.004222365590876094,0.021003497257753044,0.0006051504109829915,10087,Comedy
19692,23,0.00035276634730166417,0.0006982758820319899,3.8560986256350355e-05,606,Comedy
19715,23,0.001512801674579587,0.006493965702897507,0.00037738351882881543,5985,Comedy
19726,23,0.0009123100281094452,0.0007493996519664749,6.118343152674256e-05,259,Comedy
19740,23,0.0001987333101089148,0.0009218310432437622,0.00021645566951897997,1102,Comedy
19749,23,0.0030363821049616915,0.019622264811509155,0.0010786793222109738,5124,Comedy
19752,23,0.00033738966070226867,0.0003751451549896354,3.5476107355842326e-05,155,Comedy
19759,23,0.0015420451739869851,0.0032865280672168913,0.0014987369991634836,4053,Comedy
19761,23,0.0010379899438872247,0.002555654101916571,0.00016761175359426953,4977,Comedy
19762,23,0.001866905944367228,0.00777241621446475,0.00022159713435316003,1899,Comedy
19772,23,0.0006571672678347334,0.003818429032458606,6.0669285043324554e-05,1886,Comedy
19780,20,0.0004676981287422743,0.0026219190580685867,4.5759037024202416e-05,443,Gaming
19781,23,0.0016968201928400913,0.00853606639463596,0.00031157276895131086,5725,Comedy
19787,23,0.003102515048124165,0.012639684122791813,0.0008575963343412319,5915,Comedy
19795,23,0.000747107222556657,0.003450409141571338,0.000109513200968035,852,Comedy
19833,23,0.006527982913787655,0.050356378990660026,0.0014468082043382652,14289,Comedy
19838,20,0.0016581429266081561,0.0023128607276284075,0.0002709551967612885,43,Gaming
19857,20,0.0014810896139656683,0.004153850840077545,0.00014498930832387732,3513,Gaming
19858,23,0.002709997327806049,0.007800917270874218,0.0003712137610277994,3365,Comedy
19889,23,0.0003132693679973346,0.000569486733381702,0.00010437173613385496,612,Comedy
19906,23,0.0006684477445694922,0.0008897673547831096,5.0386355374964456e-05,344,Comedy
19914,23,0.0031458349996023333,0.0030054363983785036,0.0004889533057305225,3082,Comedy
19916,23,0.0007548073433430271,0.00172716401841382,0.00021182835116821794,1299,Comedy
19928,20,0.0003801654922961752,0.0016746151956588617,9.151807404840483e-05,79,Gaming
19943,20,0.001975718143732895,0.005521545284526937,0.0002581015346758384,10130,Gaming
19944,23,0.0045762013339676055,0.03409260741380167,0.0007218616627188785,6435,Comedy
19945,23,0.004064285809262731,0.04680372230921972,0.0026910426942098366,21932,Comedy
19954,23,0.00159797881369122,0.003594873871246834,0.00012031027711981309,4204,Comedy
19955,23,0.0048491469430962135,0.026214915422224448,0.001758895119772994,6653,Comedy
19962,23,0.0004959028538251728,0.00046421095626922597,6.735318932775862e-05,235,Comedy
19965,23,0.0004600922278492829,0.0008990301981161871,0.00010642832206752698,429,Comedy
19968,23,0.001728890289048849,0.0035255806778513124,0.0002807239799462306,6254,Comedy
19974,23,0.0008896854762118971,0.008095546941507104,0.00033213862828803103,3477,Comedy
19978,20,0.0006708762623213268,0.003280471592729879,5.3471234275472486e-05,471,Gaming
19990,23,0.0019782762138381253,0.008040148013111198,0.0002416488472064622,1943,Comedy
19997,23,0.0008946602865822898,0.004617883664744211,8.072099789662674e-05,2230,Comedy
20013,23,0.0017879166967532379,0.008842630882640309,0.00032442643103676097,5918,Comedy
20026,23,0.0011248795295610145,0.004609689611026489,0.00015064491964147537,1065,Comedy
20039,23,0.0005683626628280226,0.001788975684501856,0.00018457858754706368,1264,Comedy
20054,23,0.00030916844713802893,0.0012577872456703777,4.7815622957874436e-05,1654,Comedy
20080,23,0.0016094265307367258,0.010148157397796547,0.0007928138774305633,1115,Comedy
20086,23,0.00020602828535375666,0.0003113740412734486,4.0103425706604366e-05,242,Comedy
20098,23,0.007730565589418041,0.05671033325394602,0.0017707204888916081,16206,Comedy
20103,23,0.0005967252062323304,0.003213315978565068,0.0004776420830953264,1035,Comedy
20113,23,0.0003136839355282007,0.0012419335330426107,6.169757801016056e-05,1229,Comedy
20120,20,0.00028503637694642255,0.0016660648787360209,3.9075132739768356e-05,899,Gaming
20127,23,0.0029468001858346067,0.0082400116711826,0.00040154840354946164,3532,Comedy
20142,20,0.003121785371817433,0.006928428681539349,0.0003969210851986996,12361,Gaming
20145,20,0.0024270785429633115,0.008439162802843764,0.0005691601571437312,11412,Gaming
20146,23,0.0074859731017044035,0.046286962530195534,0.001096674449130604,7828,Comedy
20147,23,0.00644515185002115,0.0630992013113336,0.004022682086262469,27244,Comedy
20163,23,0.002938909269764145,0.004915541572620603,0.000218512255452652,4711,Comedy
20167,23,0.001031114247167918,0.005291577385623034,0.00043034060662086994,2401,Comedy
20170,23,0.000984037277441276,0.001570764471366859,0.00030283227873320476,641,Comedy
20185,23,0.00559061039403949,0.028373336050434045,0.0020411615391694787,7001,Comedy
20193,20,0.00045372767405155515,0.0021322352826333977,0.00010282929668360093,731,Gaming
20196,20,0.0002265187566662783,0.0008774762742065262,3.496196087242432e-05,265,Gaming
20200,23,0.0005553932945044516,0.0005001935399861806,8.534831624738877e-05,260,Comedy
20201,23,0.0035450847313023537,0.006046855380473962,0.0008478275511562898,3220,Comedy
20206,23,0.0012371472435163434,0.002549597627429559,0.0001856068805138997,3308,Comedy
20211,23,0.0013875598813060182,0.010916795262839413,0.00047609964364507236,4219,Comedy
20228,23,0.0005581680703644528,0.0034108639258032,0.0004066898683836417,3869,Comedy
20249,23,0.002734452101132477,0.01449813113229175,0.0012457769293218253,1380,Comedy
20264,20,0.0010717748421554738,0.0014042114229740248,3.7532693289514345e-05,192,Gaming
20272,20,0.000747985823062413,0.0035058080699672434,5.707025965939852e-05,493,Gaming
20280,20,0.0006666693440819702,0.00402221158578631,6.221172449357856e-05,2763,Gaming
20284,23,0.0007196044356794295,0.004943686365824953,0.00011002734745145301,2957,Comedy
20293,23,0.0020523848709751015,0.008201713376632376,0.00024884689797431426,1964,Comedy
20299,23,0.0005848841211319686,0.007414015430115677,0.0001537297985419834,2552,Comedy
20317,23,0.0009504667294304635,0.004809018874290212,8.432002328055277e-05,2340,Comedy
20341,23,0.008032926649259463,0.046952105934151514,0.004818066696110122,31313,Comedy
20345,20,0.003669358415171457,0.010764849005856433,0.0007974411957813253,14026,Gaming
20356,20,0.0033944035668165497,0.0072262647210183,0.0004663308604601303,12795,Gaming
20363,23,0.008588812242706818,0.050289579639700335,0.0012416637574544814,8564,Comedy
20370,23,0.007333351007414999,0.06905538770610495,0.004561507600884538,28574,Comedy
20372,23,0.0008018607580963243,0.010133728737989255,0.000766592406776245,4822,Comedy
20380,23,3.543139090504085e-05,0.0003331060967856687,1.2853662085450117e-05,529,Comedy
20394,23,0.0006250288622032764,0.0010728866422139477,0.00011876783766955908,2025,Comedy
20399,23,0.003712909205388403,0.005574806633692132,0.0002848371518135746,4782,Comedy
20400,20,0.00038680092828736654,0.0014546226664982728,4.8843915924710445e-05,5200,Gaming
20401,23,0.0014824605134143277,0.006799461401286502,0.0005789289403286733,3042,Comedy
20406,23,0.0016852876778905446,0.010171314506129242,0.0005460235653899209,3133,Comedy
20414,23,0.0004200558396553606,0.0030643979588255927,0.00013676296458918925,1060,Comedy
20418,20,0.000658418036919335,0.0027248791243477933,0.00013419223217209922,906,Gaming
20421,23,0.00115876806971198,0.0017918257901428027,0.0003712137610277994,726,Comedy
20422,20,0.0005225293956939789,0.0015552670219442103,6.992392174484863e-05,401,Gaming
20423,23,0.00024888891485170395,0.003289200041255279,6.940977526143064e-05,2238,Comedy
20428,23,0.0004505124201900088,0.006179207161175433,0.00015475809150881941,3158,Comedy
20429,23,0.0009247918084847817,0.004727434600318108,0.00013727711107260724,3132,Comedy
20432,23,2.170355243977173e-05,0.0002329961361474089,2.5707324170900235e-06,103,Comedy
20444,23,0.002179287289869469,0.012492725550680489,0.0011594003201076007,2296,Comedy
20446,20,0.00023067856495894562,0.000460292061012924,7.917855844637273e-05,467,Gaming
20451,20,0.0003475983861498453,0.0010860683808033272,4.061757219002237e-05,611,Gaming
20453,23,0.00599120511471749,0.029436603586109795,0.002184608408043102,7159,Comedy
20458,23,0.00027113894267307185,0.00045405745492335263,0.0002760966615954685,812,Comedy
20466,23,0.0049795190095642495,0.007572730687995907,0.0010380617500209514,3714,Comedy
20475,20,0.0012541186018111725,0.0004335723206290468,6.889562877801263e-05,12,Gaming
20501,23,0.0015618619730618493,0.011719990658778762,0.0005187738017687668,4412,Comedy
20511,23,0.00013708994486593385,0.00010509764550991685,2.6735617137736243e-05,106,Comedy
20520,23,0.0005881912393895592,0.0005169379106267436,8.74049021810608e-05,261,Comedy
20526,20,0.0004061866713500235,0.0013684069708596292,7.146636119510265e-05,1345,Gaming
20530,23,0.0013520719584649502,0.002698159383963916,0.00019331907776516978,3739,Comedy
20537,23,0.00065078387005833,0.0005582644424204736,5.912684559307054e-05,306,Comedy
20540,23,0.012427104571208858,0.060575254634672566,0.0070803112231493425,38802,Comedy
20545,23,0.0009420152049943987,0.0020966089621215615,0.00019023419886466173,1383,Comedy
20546,23,0.002652881228439912,0.028467033273380175,0.0018344746528354407,30032,Comedy
20556,20,0.0040217737933702855,0.011431951857440566,0.00087610560774428,14877,Gaming
20557,23,0.002129927843225729,0.007251915671786822,0.00028740788423066465,3592,Comedy
20575,23,8.830523957180403e-05,0.0005643209169074858,2.9820496038244272e-05,704,Comedy
20577,23,0.00046369849426835066,0.0014638855098313504,0.000108484908001199,2488,Comedy
20580,23,0.0055222373729119385,0.0300148187680169,0.0006889562877801262,7349,Comedy
20587,23,0.0008176897001839372,0.007330471708515421,0.00010282929668360093,3307,Comedy
20592,20,0.003551270267302662,0.007404396323577481,0.00048741086628026846,12988,Gaming
20598,23,0.0004262743526183514,0.000810498791644274,5.604196669256251e-05,542,Comedy
20600,23,0.009381401763294684,0.05264750766277621,0.0013455213471049183,6895,Comedy
20602,23,9.898977548094279e-05,0.0007860947620936663,1.3367808568868121e-05,317,Comedy
20606,23,9.478285724158614e-05,0.00045120734928240575,2.3136591753810212e-05,307,Comedy
20613,23,0.008308505704408003,0.07469254040069279,0.005106502873307623,26573,Comedy
20619,20,0.0005168267366472362,0.0013203114381686505,5.604196669256251e-05,724,Gaming
20627,23,0.0009515267032309733,0.013586987985201538,0.0003732703469614714,5222,Comedy
20629,23,0.0012227739987814305,0.0015158999377786312,0.00019229078479833376,2658,Comedy
20634,23,1.463470493903861e-05,3.170742525553424e-05,1.5424394502540142e-06,15,Comedy
20638,23,0.0012768585730781093,0.013219680620724508,0.0012020744782312949,5825,Comedy
20640,20,0.0006622033211358222,0.002009324476867563,7.557953306244668e-05,6379,Gaming
20649,23,1.5982049414353286e-05,1.4784923012412032e-05,5.141464834180047e-07,6,Comedy
20663,23,0.000744742303232853,0.008396054955024441,0.00023290835698835613,4099,Comedy
20672,23,0.0020906734801468497,0.011573744613077674,0.0007192909303017885,3501,Comedy
20674,23,0.0043302520797893155,0.006009091480731416,0.00032442643103676097,5052,Comedy
20677,20,0.0003795507074918795,0.0006070725015216893,0.00010025856426651092,607,Gaming
20679,20,0.0007327386888164131,0.0019421688627027517,9.100392756498682e-05,438,Gaming
20689,23,3.6140395602715174e-05,0.0003518099150543827,2.5707324170900235e-06,124,Comedy
20691,23,0.0015955220299713716,0.007152874500763917,0.0006066928504332456,3157,Comedy
20697,20,0.00034867249293436185,0.0016448672180314784,2.1080005820138193e-05,632,Gaming
20702,20,0.0006190270549950564,0.0017300141240547669,9.974441778309291e-05,1534,Gaming
20706,23,0.0003350930508011641,0.003989079107710302,8.894734163131482e-05,2676,Comedy
20717,20,0.0007174915545704133,0.0028973105156250806,0.00013984784348969727,925,Gaming
20722,23,0.002815038375939235,0.014802558041065391,0.0014678882101584034,2789,Comedy
20726,23,0.00015648039892325976,0.00027111629909507364,1.850927340304817e-05,142,Comedy
20735,23,0.006908343912362591,0.04573475456226207,0.0024781860500747827,33645,Comedy
20736,23,0.001535744218617288,0.001027641215163916,0.00019948883556618582,738,Comedy
20739,23,0.0006743459098949955,0.004593657766796162,6.683904284434061e-05,2841,Comedy
20741,23,0.0034419445695180813,0.004192327266230328,0.0005671035712100592,3651,Comedy
20750,23,0.0041793754090247515,0.03545086088331543,0.0033476077535346286,36467,Comedy
20751,23,0.0003448094773058373,0.00042359695088573266,3.5476107355842326e-05,178,Comedy
20765,23,0.0008059169245062751,0.0013037451991306465,0.00010128685723334692,357,Comedy
20769,23,0.002006047527411482,0.004136572074629303,0.00041902938398567384,968,Comedy
20774,23,0.00151395822377081,0.00298673258010979,0.00010899905448461699,3937,Comedy
20781,23,0.002758782033100179,0.008464101227202049,0.00036350156377652933,4215,Comedy
20785,23,0.0004084927032404659,0.0011010314354182984,0.00010899905448461699,704,Comedy
20793,23,0.0021243688695163888,0.009876328572291237,0.0006339426140543997,3559,Comedy
20794,20,0.004489808758231389,0.011969553033964174,0.0009532275802569807,15587,Gaming
20801,23,0.00044181827952849396,0.0037687303153445947,8.277758383029876e-05,8063,Comedy
20820,23,0.00015178353723833412,0.0011127881211872043,6.0155138559906546e-05,535,Comedy
20834,23,0.0005061445562354319,0.0021755212620552787,0.00023393664995519214,932,Comedy
20848,23,0.00010214614190912752,0.00060689436991913,3.3419521422170306e-05,744,Comedy
20852,23,0.006326314653999995,0.032837135878964564,0.0008252051058858976,7925,Comedy
20856,23,1.0585605021091182e-05,3.4557530896481136e-05,1.5424394502540142e-06,32,Comedy
