,category_id,views,likes,dislikes,comment_count,country,category
361903,24,0.004294768867942916,0.005203936637163917,0.0008200636410517175,1570,US,Entertainment
361906,10,0.0013300857463450426,0.006470630462962253,0.00028432300533015657,4739,US,Music
361907,24,0.004334513174467365,0.0021477327320560467,0.0007516821587571228,1051,US,Entertainment
361909,24,0.0025524122006329243,0.004268923855330775,0.001094103716713514,5041,US,Entertainment
361912,24,0.0017868049020113698,0.009046591567570572,0.0002514176303914043,5480,US,Entertainment
361913,10,0.02693268114637203,0.10723843110947309,0.011123045022265113,79208,US,Music
361915,24,0.014345699549083612,0.06277517992627846,0.003180510146423777,30199,US,Entertainment
361916,24,0.0009781979995491343,0.0018514998770001285,0.00027044105027787047,1238,US,Entertainment
361920,10,0.0009804781209688976,0.004247369931421115,0.00011671125173588706,2671,US,Music
361921,24,0.0018746296201269427,0.003896985069187205,0.00019331907776516978,1396,US,Entertainment
361922,1,0.0033386418784177307,0.004133900100590916,0.0004894674522139405,1978,US,Film & Animation
361924,10,0.0017276136094935683,0.0018532811930257202,0.0001748098043621216,375,US,Music
361927,24,0.007787446139050732,0.014138661558327322,0.0025630202198387536,21622,US,Entertainment
361928,25,0.001377362933345114,0.0007518934944023035,0.0003969210851986996,1169,US,News & Politics
361929,10,0.006621105145408443,0.015615372543542934,0.0009367748927876045,3304,US,Music
361931,10,0.0007808261668995409,0.001273819089900704,0.00013007906030475518,304,US,Music
361932,10,0.0041670702909495,0.015341049875601795,0.00029100690961459064,4357,US,Music
361933,24,0.0019927672334397613,0.011541859056219581,0.0006359991999880718,5772,US,Entertainment
361934,24,0.002315604631609698,0.005507472887924762,0.0003619591243262753,2084,US,Entertainment
361937,10,0.0028623296959233136,0.0074038619287698035,0.0003506479016910792,1996,US,Music
361939,10,0.002250369132931656,0.003235938692090084,0.00027969568697939454,1351,US,Music
361942,24,0.0026832930545252053,0.007424703326269228,0.0004195435304690918,5636,US,Entertainment
361943,1,0.0032779642670818813,0.026374165074912356,0.0006488528620735219,13731,US,Film & Animation
361944,10,0.007616693781777941,0.03145038135304134,0.0013254696342516162,10974,US,Music
361945,24,0.004106373835634974,0.027568181206866545,0.0007907572914968912,13166,US,Entertainment
361947,24,0.006276966984842928,0.017603677491308513,0.0013455213471049183,9293,US,Entertainment
361948,1,0.009344453432106246,0.007435569354025338,0.000771219725127007,3896,US,Film & Animation
361951,10,0.003103094500468444,0.019789352254709666,0.0010817642011114819,9925,US,Music
361952,24,0.0037517160239737336,0.009803116483639414,0.00031568594081865487,2319,US,Entertainment
361954,24,0.00373520634315646,0.009461638201533463,0.0007280314205198946,4802,US,Entertainment
361956,24,0.0014406692797062281,0.012906525263425467,0.00021182835116821794,4001,US,Entertainment
361958,10,0.001710166440737177,0.010542184502657457,0.0003162000873020729,3805,US,Music
361960,24,0.0017603997768920034,0.0030141648469039035,0.0005593913739587891,2149,US,Entertainment
361961,10,0.001902075875068143,0.00853606639463596,0.00017223907194503156,2041,US,Music
361962,24,0.013644861360667875,0.000694356986775688,0.0001552722379922374,505,US,Entertainment
361963,1,0.008025306615382465,0.0038175383744458104,0.0019331907776516976,4383,US,Film & Animation
361969,24,0.001001901369225868,0.005365858263890213,0.00010128685723334692,1075,US,Entertainment
361971,25,0.0015845077244354077,0.002433633954163532,0.0008036109535823413,995,US,News & Politics
361972,24,0.0019371916293303654,0.015617153859568526,0.00018817761293098972,3768,US,Entertainment
361973,24,0.0015922620216604704,0.002896419857612285,8.68907556976428e-05,843,US,Entertainment
361975,1,0.0030742090366558845,0.0028659593535746647,0.0005573347880251171,1811,US,Film & Animation
361977,1,0.006430601942986153,0.013095701025343317,0.002812381264296486,17271,US,Film & Animation
361980,24,0.00033322985240960134,0.0003124428308888037,5.0900501858382465e-05,187,US,Entertainment
361982,10,0.0020194738622179393,0.009048016620391045,0.0008560538948909778,3367,US,Music
361983,24,0.005688714502522673,0.016497658371018558,0.0003146576478518189,6547,US,Entertainment
361989,24,0.0034932732119334346,0.004007961057581575,0.000330596188837777,1581,US,Entertainment
361991,10,0.0016136122495000722,0.00895325060782956,0.0004714723252943103,3412,US,Music
361992,24,0.0024453619132734383,0.007033882590254384,0.0005311133173707989,2268,US,Entertainment
361993,10,0.000485253650376051,0.0009341221238203457,0.00017275321842844958,2647,US,Music
361995,10,0.006021091664897197,0.05228518798317084,0.0012401213180042274,23945,US,Music
361999,24,0.0007640361818994657,0.0006972070924166348,0.00010797076151778099,371,US,Entertainment
362001,24,0.0015015306198341663,0.002998845529083814,0.00031003032950105685,2253,US,Entertainment
362005,24,0.002214770501715868,0.009469475992046068,0.0005403679540723229,11369,US,Entertainment
362006,24,0.0032464854007040744,0.004140490969885606,0.0006205748054855316,1765,US,Entertainment
362008,24,0.0012537205227616478,0.0007282019912619324,0.0006467962761398499,480,US,Entertainment
362014,10,0.00518246394890719,0.038372931691696234,0.0014442374719211752,11962,US,Music
